id,#N_Pisos,N_VanosX,N_VanosY,H_Pisos,L_VanoX,L_VanoY,H_VigaX,B_VigaX,H_VigaY,B_VigaY,H_Colum,B_Colum,T
4457,15.0,3.0,10.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,2.025,2.025,1.3135191040687917
4458,15.0,4.0,4.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,2.025,2.025,1.2847027205231691
4459,15.0,4.0,5.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,2.025,2.025,1.2918694526734813
4460,15.0,4.0,6.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,2.025,2.025,1.29696433547495
4461,15.0,4.0,8.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,2.025,2.025,1.3037265838049936
4462,15.0,4.0,10.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,2.025,2.025,1.308011655355962
4463,15.0,5.0,5.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,2.025,2.025,1.2880688336727808
4464,15.0,5.0,6.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,2.025,2.025,1.2932683168462356
4465,15.0,5.0,8.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,2.025,2.025,1.3001686607079466
4466,15.0,5.0,10.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,2.025,2.025,1.304540810580767
4467,15.0,6.0,6.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,2.025,2.025,1.2907245193336454
4468,15.0,6.0,8.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,2.025,2.025,1.2977212374860594
4469,15.0,6.0,10.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,2.025,2.025,1.3021541466161632
4470,15.0,8.0,8.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,2.025,2.025,1.2945739072852696
4471,15.0,8.0,10.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,2.025,2.025,1.2990860377622722
4472,15.0,10.0,10.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,2.025,2.025,1.2971987270354257
4473,15.0,3.0,3.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.3242272078296338
4474,15.0,3.0,4.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.3372041324896713
4475,15.0,3.0,5.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.3457859880295737
4476,15.0,3.0,6.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.351882572516546
4477,15.0,3.0,8.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.359968890177559
4478,15.0,3.0,10.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.365089818617919
4479,15.0,4.0,4.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.3317318873880029
4480,15.0,4.0,5.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.3405608857855311
4481,15.0,4.0,6.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.3468319215219628
4482,15.0,4.0,8.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.355148215153961
4483,15.0,4.0,10.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.3604139637306967
4484,15.0,5.0,5.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.3372729781586519
4485,15.0,5.0,6.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.3436562723843082
4486,15.0,5.0,8.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.3521205100142002
4487,15.0,5.0,10.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.3574793961185923
4488,15.0,6.0,6.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.3414761020544117
4489,15.0,6.0,8.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.3500435144200489
4490,15.0,6.0,10.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.3554673418764773
4491,15.0,8.0,8.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.3473797507385217
4492,15.0,8.0,10.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.3528881961235215
4493,15.0,10.0,10.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,2.025,2.025,1.3513059935449776
4494,15.0,3.0,3.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.025,2.025,1.3731791788432965
4495,15.0,3.0,4.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.2667194500580348
4496,15.0,3.0,5.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.2746473676814805
4497,15.0,3.0,6.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.2802801434122568
4498,15.0,3.0,8.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.2877522270651138
4499,15.0,3.0,10.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.2924847224967695
4500,15.0,4.0,4.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.2649207769165387
4501,15.0,4.0,5.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.2730874472145572
4502,15.0,4.0,6.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.2788888897208595
4503,15.0,4.0,8.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.2865834976172787
4504,15.0,4.0,10.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.2914562218138894
4505,15.0,5.0,5.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.2721040141782867
4506,15.0,5.0,6.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.2780146617913877
4507,15.0,5.0,8.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.2858533072274554
4508,15.0,5.0,10.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.290816778013541
4509,15.0,6.0,6.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.277415113833025
4510,15.0,6.0,8.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.2853546160237248
4511,15.0,6.0,10.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.2903816183608952
4512,15.0,8.0,8.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.2847182190536315
4513,15.0,8.0,10.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.2898283164603972
4514,15.0,10.0,10.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,2.325,2.325,1.2894917089759497
4515,15.0,3.0,3.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.2904916285238248
4516,15.0,3.0,4.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.2906574022000343
4517,15.0,3.0,5.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.2907711598875065
4518,15.0,3.0,6.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.2908539635397798
4519,15.0,3.0,8.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.2909663334927015
4520,15.0,3.0,10.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.2910389901815034
4521,15.0,4.0,4.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.298960008218845
4522,15.0,4.0,5.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.2992651087594262
4523,15.0,4.0,6.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.2994831471218673
4524,15.0,4.0,8.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.299773996852839
4525,15.0,4.0,10.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.2999591566366735
4526,15.0,5.0,5.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.304897066517108
4527,15.0,5.0,6.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.3052042840113747
4528,15.0,5.0,8.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.3056128073702615
4529,15.0,5.0,10.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.3058721282002923
4530,15.0,6.0,6.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.309275524620194
4531,15.0,6.0,8.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.3097674711203362
4532,15.0,6.0,10.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.31007936104448
4533,15.0,8.0,8.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.3152866346612573
4534,15.0,8.0,10.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.3156681034221533
4535,15.0,10.0,10.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,2.3,2.3,1.3192122640930775
4536,15.0,3.0,3.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.3444676427593547
4537,15.0,3.0,4.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.3414368493222664
4538,15.0,3.0,5.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.3394970902784327
4539,15.0,3.0,6.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.3381494773079092
4540,15.0,3.0,8.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.3364001622486266
4541,15.0,3.0,10.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.3353144169877358
4542,15.0,4.0,4.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.3528744258262297
4543,15.0,4.0,5.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.3511715314278054
4544,15.0,4.0,6.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.3499901322584638
4545,15.0,4.0,8.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.3484586931504234
4546,15.0,4.0,10.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.347509425136365
4547,15.0,5.0,5.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.3588988440505798
4548,15.0,5.0,6.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.3578266125329694
4549,15.0,5.0,8.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.356438234832975
4550,15.0,5.0,10.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.3555785586612068
4551,15.0,6.0,6.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.3633965558965908
4552,15.0,6.0,8.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.362109322780804
4553,15.0,6.0,10.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.3613129779801487
4554,15.0,8.0,8.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.369634290607528
4555,15.0,8.0,10.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.36892154853177
4556,15.0,10.0,10.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,2.125,2.125,1.373741450984484
4557,15.0,3.0,3.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.3242272078296466
4558,15.0,3.0,4.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.3183776725320653
4559,15.0,3.0,5.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.3146877011166025
4560,15.0,3.0,6.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.3121486624617387
4561,15.0,3.0,8.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.3088825292649662
4562,15.0,3.0,10.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.30687215217823
4563,15.0,4.0,4.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.331731887388176
4564,15.0,4.0,5.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.3282848940566998
4565,15.0,4.0,6.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.325915429730977
4566,15.0,4.0,8.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.3228704410872756
4567,15.0,4.0,10.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.3209979436032468
4568,15.0,5.0,5.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.337272978158507
4569,15.0,5.0,6.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.335014504238455
4570,15.0,5.0,8.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.3321142161477075
4571,15.0,5.0,10.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.3303319117299903
4572,15.0,6.0,6.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.3414761020546344
4573,15.0,6.0,8.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.3386778796250085
4574,15.0,6.0,10.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.3369591818581894
4575,15.0,8.0,8.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.3473797507386875
4576,15.0,8.0,10.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.3457448323084624
4577,15.0,10.0,10.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,2.025,2.025,1.3513059935450213
4578,15.0,3.0,3.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.2821163758924279
4579,15.0,3.0,4.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.2988595589650813
4580,15.0,3.0,5.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.3099029310790617
4581,15.0,3.0,6.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.3177344565753737
4582,15.0,3.0,8.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.328104735206526
4583,15.0,3.0,10.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.3346620961734652
4584,15.0,4.0,4.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.288552576498853
4585,15.0,4.0,5.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.299795723183087
4586,15.0,4.0,6.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.3077674291396106
4587,15.0,4.0,8.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.3183214686513696
4588,15.0,4.0,10.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.3249939515847098
4589,15.0,5.0,5.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.293631789117336
4590,15.0,5.0,6.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.3016929518541367
4591,15.0,5.0,8.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.3123642269591895
4592,15.0,5.0,10.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.3191101370881808
4593,15.0,6.0,6.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.2976059746899884
4594,15.0,6.0,8.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.3083585703993423
4595,15.0,6.0,10.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.3151554051248586
4596,15.0,8.0,8.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.3033154199545516
4597,15.0,8.0,10.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.3101782803109852
4598,15.0,10.0,10.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,1.7,1.7,1.3071752848223774
4599,15.0,3.0,3.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,1.7,1.7,1.3420997688979492
4600,15.0,3.0,4.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,1.7,1.7,1.3619625794780998
4601,15.0,3.0,5.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,1.7,1.7,1.3750452162062565
4602,15.0,3.0,6.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,2.05,2.05,1.2888637523310087
4603,15.0,3.0,8.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,2.05,2.05,1.2982590837854087
4604,15.0,3.0,10.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,2.05,2.05,1.304202727497114
4605,15.0,4.0,4.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,1.7,1.7,1.351746403038121
4606,15.0,4.0,5.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,1.7,1.7,1.365017676741594
4607,15.0,4.0,6.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,1.7,1.7,1.374418774028583
4608,15.0,4.0,8.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,2.05,2.05,1.291811735280189
4609,15.0,4.0,10.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,2.05,2.05,1.2978807297415522
4610,15.0,5.0,5.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,1.7,1.7,1.3589142851028913
4611,15.0,5.0,6.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,1.7,1.7,1.3683998185455077
4612,15.0,5.0,8.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,2.05,2.05,1.287822496594248
4613,15.0,5.0,10.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,2.05,2.05,1.2939716802567247
4614,15.0,6.0,6.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,1.7,1.7,1.3643557771508485
4615,15.0,6.0,8.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,1.7,1.7,1.3769785708916598
4616,15.0,6.0,10.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,2.05,2.05,1.2913176985387538
4617,15.0,8.0,8.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,1.7,1.7,1.3719905091944335
4618,15.0,8.0,10.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,1.7,1.7,1.380025548793084
4619,15.0,10.0,10.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,1.7,1.7,1.3770574362889514
4620,15.0,3.0,3.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.325653710010375
4621,15.0,3.0,4.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.3263923296151972
4622,15.0,3.0,5.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.3268821051862634
4623,15.0,3.0,6.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.3272306736455664
4624,15.0,3.0,8.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.3276938049929348
4625,15.0,3.0,10.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.3279875675929826
4626,15.0,4.0,4.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.3368069341612376
4627,15.0,4.0,5.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.337504552871575
4628,15.0,4.0,6.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.3379999505450046
4629,15.0,4.0,8.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.338656778675807
4630,15.0,4.0,10.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.339072586583554
4631,15.0,5.0,5.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.3445396178585025
4632,15.0,5.0,6.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.3451316261254698
4633,15.0,5.0,8.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.3459158773762914
4634,15.0,5.0,10.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.3464119577958151
4635,15.0,6.0,6.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.350202644442435
4636,15.0,6.0,8.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.351077096890137
4637,15.0,6.0,10.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.3516299942158334
4638,15.0,8.0,8.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.3579282427081099
4639,15.0,8.0,10.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.3585562353278173
4640,15.0,10.0,10.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,2.3,2.3,1.362945537526558
4641,15.0,3.0,3.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.2753301196333302
4642,15.0,3.0,4.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.2748730380697664
4643,15.0,3.0,5.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.2745863654956842
4644,15.0,3.0,6.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.274390146969835
4645,15.0,3.0,8.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.2741393000369898
4646,15.0,3.0,10.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.273985934817117
4647,15.0,4.0,4.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.285988801659585
4648,15.0,4.0,5.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.2859266643526075
4649,15.0,4.0,6.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.2858884666518662
4650,15.0,4.0,8.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.2858453270735433
4651,15.0,4.0,10.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.285822398224909
4652,15.0,5.0,5.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.293431691117459
4653,15.0,5.0,6.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.2934972947602466
4654,15.0,5.0,8.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.293590562700652
4655,15.0,5.0,10.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.2936532766844167
4656,15.0,6.0,6.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.2989049140666422
4657,15.0,6.0,8.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.2990946336829468
4658,15.0,6.0,10.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.2992178956354619
4659,15.0,8.0,8.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.3063973619055926
4660,15.0,8.0,10.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.306600562815286
4661,15.0,10.0,10.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,2.35,2.35,1.3112770053327687
4662,15.0,3.0,3.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.025,2.025,1.3731791788432206
4663,15.0,3.0,4.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.025,2.025,1.3678740366528324
4664,15.0,3.0,5.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.025,2.025,1.3645361717799558
4665,15.0,3.0,6.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.025,2.025,1.3622435783519775
4666,15.0,3.0,8.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.025,2.025,1.3592997233834114
4667,15.0,3.0,10.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.025,2.025,1.3574907918365473
4668,15.0,4.0,4.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.325,2.325,1.264920776916604
4669,15.0,4.0,5.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.325,2.325,1.2637827175771588
4670,15.0,4.0,6.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.025,2.025,1.3787525535363154
4671,15.0,4.0,8.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.025,2.025,1.3760372424876672
4672,15.0,4.0,10.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.025,2.025,1.374370756039771
4673,15.0,5.0,5.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.325,2.325,1.2721040141782
4674,15.0,5.0,6.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.325,2.325,1.2714279860278426
4675,15.0,5.0,8.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.325,2.325,1.2705595916727745
4676,15.0,5.0,10.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.325,2.325,1.2700259798712497
4677,15.0,6.0,6.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.325,2.325,1.2774151138331145
4678,15.0,6.0,8.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.325,2.325,1.2766467826616528
4679,15.0,6.0,10.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.325,2.325,1.2761757420075495
4680,15.0,8.0,8.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.325,2.325,1.2847182190535202
4681,15.0,8.0,10.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.325,2.325,1.2843296662694603
4682,15.0,10.0,10.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,2.325,2.325,1.289491708975652
4683,15.0,3.0,3.0,2.5,7.0,6.0,0.7,0.35,0.6,0.3,1.7,1.7,1.342099768897965
4684,15.0,3.0,4.0,2.5,7.0,6.0,0.7,0.35,0.6,0.3,1.7,1.7,1.3315917517064417
4685,15.0,3.0,5.0,2.5,7.0,6.0,0.7,0.35,0.6,0.3,1.7,1.7,1.3251808324234915
4686,15.0,3.0,6.0,2.5,7.0,6.0,0.7,0.35,0.6,0.3,1.7,1.7,1.3208643580972426
4687,15.0,3.0,8.0,2.5,7.0,6.0,0.7,0.35,0.6,0.3,1.7,1.7,1.3154227901059194
4688,15.0,3.0,10.0,2.5,7.0,6.0,0.7,0.35,0.6,0.3,1.7,1.7,1.312134296273611
